feature_id,year,Drought_Days
HUAMBO,2012,53
HUAMBO,2013,10
HUAMBO,2014,11
HUAMBO,2015,3
HUAMBO,2016,76
HUAMBO,2017,4
HUAMBO,2018,6
HUAMBO,2019,0
HUAMBO,2020,109
HUAMBO,2021,18
HUAMBO,2022,18
HUAMBO,2023,10
HUAMBO,2024,17
HUAMBO,2025,26
HUMPATA,2000,14
HUMPATA,2001,8
HUMPATA,2002,6
HUMPATA,2003,12
HUMPATA,2004,55
HUMPATA,2005,51
HUMPATA,2006,0
HUMPATA,2007,33
HUMPATA,2008,29
HUMPATA,2009,5
HUMPATA,2010,1
HUMPATA,2011,95
HUMPATA,2012,55
HUMPATA,2013,7
HUMPATA,2014,35
HUMPATA,2015,69
HUMPATA,2016,3
HUMPATA,2017,4
HUMPATA,2018,11
HUMPATA,2019,10
HUMPATA,2020,71
HUMPATA,2021,61
HUMPATA,2022,8
HUMPATA,2023,2
HUMPATA,2024,9
HUMPATA,2025,8
HURUNGWE,2000,0
HURUNGWE,2001,66
HURUNGWE,2002,32
HURUNGWE,2003,21
HURUNGWE,2004,101
HURUNGWE,2005,0
HURUNGWE,2006,0
HURUNGWE,2007,26
HURUNGWE,2008,0
HURUNGWE,2009,8
HURUNGWE,2010,0
HURUNGWE,2011,3
HURUNGWE,2012,6
HURUNGWE,2013,0
HURUNGWE,2014,0
HURUNGWE,2015,36
HURUNGWE,2016,0
HURUNGWE,2017,25
HURUNGWE,2018,65
HURUNGWE,2019,81
HURUNGWE,2020,14
HURUNGWE,2021,2
HURUNGWE,2022,41
HURUNGWE,2023,86
HURUNGWE,2024,21
HURUNGWE,2025,14
HUYE,2000,74
HUYE,2001,18
HUYE,2002,0
HUYE,2003,40
HUYE,2004,40
HUYE,2005,19
HUYE,2006,0
HUYE,2007,37
HUYE,2008,35
HUYE,2009,8
HUYE,2010,5
HUYE,2011,4
HUYE,2012,19
HUYE,2013,0
HUYE,2014,51
HUYE,2015,18
HUYE,2016,18
HUYE,2017,2
HUYE,2018,0
HUYE,2019,40
HUYE,2020,0
HUYE,2021,0
HUYE,2022,1
HUYE,2023,0
HUYE,2024,7
HUYE,2025,0
HWANGE,2000,0
HWANGE,2001,28
HWANGE,2002,100
HWANGE,2003,81
HWANGE,2004,3
HWANGE,2005,100
HWANGE,2006,0
HWANGE,2007,88
HWANGE,2008,63
HWANGE,2009,0
HWANGE,2010,0
HWANGE,2011,5
HWANGE,2012,1
HWANGE,2013,64
HWANGE,2014,0
HWANGE,2015,17
HWANGE,2016,21
HWANGE,2017,0
HWANGE,2018,21
HWANGE,2019,48
HWANGE,2020,54
HWANGE,2021,13
HWANGE,2022,5
HWANGE,2023,56
HWANGE,2024,69
HWANGE,2025,10
IBANDA,2000,73
IBANDA,2001,0
IBANDA,2002,25
IBANDA,2003,22
IBANDA,2004,44
IBANDA,2005,7
IBANDA,2006,0
IBANDA,2007,29
IBANDA,2008,19
IBANDA,2009,18
IBANDA,2010,0
IBANDA,2011,1
IBANDA,2012,23
IBANDA,2013,40
IBANDA,2014,41
IBANDA,2015,12
IBANDA,2016,16
IBANDA,2017,43
IBANDA,2018,0
IBANDA,2019,45
IBANDA,2020,19
IBANDA,2021,22
IBANDA,2022,44
IBANDA,2023,0
IBANDA,2024,28
IBANDA,2025,20
IBARAPA CENTRAL,2000,18
IBARAPA CENTRAL,2001,0
IBARAPA CENTRAL,2002,0
IBARAPA CENTRAL,2003,0
IBARAPA CENTRAL,2004,4
IBARAPA CENTRAL,2005,0
IBARAPA CENTRAL,2006,22
IBARAPA CENTRAL,2007,19
IBARAPA CENTRAL,2008,0
IBARAPA CENTRAL,2009,16
IBARAPA CENTRAL,2010,17
IBARAPA CENTRAL,2011,0
IBARAPA CENTRAL,2012,0
IBARAPA CENTRAL,2013,14
IBARAPA CENTRAL,2014,0
IBARAPA CENTRAL,2015,14
IBARAPA CENTRAL,2016,0
IBARAPA CENTRAL,2017,0
IBARAPA CENTRAL,2018,0
IBARAPA CENTRAL,2019,0
IBARAPA CENTRAL,2020,31
IBARAPA CENTRAL,2021,77
IBARAPA CENTRAL,2022,15
IBARAPA CENTRAL,2023,17
IBARAPA CENTRAL,2024,77
IBARAPA CENTRAL,2025,16
IBARAPA EAST,2000,30
IBARAPA EAST,2001,0
IBARAPA EAST,2002,0
IBARAPA EAST,2003,3
IBARAPA EAST,2004,1
IBARAPA EAST,2005,3
IBARAPA EAST,2006,20
IBARAPA EAST,2007,19
IBARAPA EAST,2008,0
IBARAPA EAST,2009,14
IBARAPA EAST,2010,16
IBARAPA EAST,2011,0
IBARAPA EAST,2012,0
IBARAPA EAST,2013,11
IBARAPA EAST,2014,0
IBARAPA EAST,2015,15
IBARAPA EAST,2016,0
IBARAPA EAST,2017,0
IBARAPA EAST,2018,0
IBARAPA EAST,2019,0
IBARAPA EAST,2020,37
IBARAPA EAST,2021,75
IBARAPA EAST,2022,17
IBARAPA EAST,2023,16
IBARAPA EAST,2024,88
IBARAPA EAST,2025,13
IBARAPA NORTH,2000,9
IBARAPA NORTH,2001,0
IBARAPA NORTH,2002,0
IBARAPA NORTH,2003,5
IBARAPA NORTH,2004,2
IBARAPA NORTH,2005,0
IBARAPA NORTH,2006,21
IBARAPA NORTH,2007,19
IBARAPA NORTH,2008,0
IBARAPA NORTH,2009,21
IBARAPA NORTH,2010,16
IBARAPA NORTH,2011,3
IBARAPA NORTH,2012,0
IBARAPA NORTH,2013,12
IBARAPA NORTH,2014,0
IBARAPA NORTH,2015,18
IBARAPA NORTH,2016,0
IBARAPA NORTH,2017,0
IBARAPA NORTH,2018,0
IBARAPA NORTH,2019,0
IBARAPA NORTH,2020,26
IBARAPA NORTH,2021,74
IBARAPA NORTH,2022,17
IBARAPA NORTH,2023,15
IBARAPA NORTH,2024,74
IBARAPA NORTH,2025,16
IBI,2000,0
IBI,2001,8
IBI,2002,15
IBI,2003,2
IBI,2004,0
IBI,2005,0
IBI,2006,0
IBI,2007,32
IBI,2008,0
IBI,2009,0
IBI,2010,11
IBI,2011,0
IBI,2012,0
IBI,2013,0
IBI,2014,0
IBI,2015,24
IBI,2016,0
IBI,2017,0
IBI,2018,6
IBI,2019,0
IBI,2020,6
IBI,2021,16
IBI,2022,7
IBI,2023,19
IBI,2024,10
IBI,2025,0
IBSHAWAY,2000,19
IBSHAWAY,2001,19
IBSHAWAY,2002,0
IBSHAWAY,2003,0
IBSHAWAY,2004,0
IBSHAWAY,2005,0
IBSHAWAY,2006,0
IBSHAWAY,2007,0
IBSHAWAY,2008,0
IBSHAWAY,2009,0
IBSHAWAY,2010,0
IBSHAWAY,2011,0
IBSHAWAY,2012,0
IBSHAWAY,2013,0
IBSHAWAY,2014,19
IBSHAWAY,2015,19
IBSHAWAY,2016,0
IBSHAWAY,2017,0
IBSHAWAY,2018,19
IBSHAWAY,2019,0
IBSHAWAY,2020,0
IBSHAWAY,2021,0
IBSHAWAY,2022,0
IBSHAWAY,2023,0
IBSHAWAY,2024,0
IBSHAWAY,2025,0
IDJWI,2000,0
IDJWI,2001,0
IDJWI,2002,6
IDJWI,2003,15
IDJWI,2004,0
IDJWI,2005,1
IDJWI,2006,0
IDJWI,2007,2
IDJWI,2008,9
IDJWI,2009,3
IDJWI,2010,0
IDJWI,2011,24
IDJWI,2012,0
IDJWI,2013,1
IDJWI,2014,45
IDJWI,2015,0
IDJWI,2016,26
IDJWI,2017,0
IDJWI,2018,0
IDJWI,2019,2
IDJWI,2020,1
IDJWI,2021,2
IDJWI,2022,12
IDJWI,2023,0
IDJWI,2024,31
IDJWI,2025,0
IDKU,2000,0
IDKU,2001,19
IDKU,2002,0
IDKU,2003,0
IDKU,2004,0
IDKU,2005,0
IDKU,2006,0
IDKU,2007,0
IDKU,2008,10
IDKU,2009,0
IDKU,2010,19
IDKU,2011,0
IDKU,2012,0
IDKU,2013,0
IDKU,2014,0
IDKU,2015,0
IDKU,2016,0
IDKU,2017,0
IDKU,2018,0
IDKU,2019,0
IDKU,2020,0
IDKU,2021,0
IDKU,2022,0
IDKU,2023,0
IDKU,2024,0
IDKU,2025,19
IFELODUN,2000,21
IFELODUN,2001,0
IFELODUN,2002,0
IFELODUN,2003,13
IFELODUN,2004,0
IFELODUN,2005,0
IFELODUN,2006,8
IFELODUN,2007,0
IFELODUN,2008,0
IFELODUN,2009,14
IFELODUN,2010,0
IFELODUN,2011,0
IFELODUN,2012,0
IFELODUN,2013,0
IFELODUN,2014,0
IFELODUN,2015,13
IFELODUN,2016,0
IFELODUN,2017,0
IFELODUN,2018,0
IFELODUN,2019,0
IFELODUN,2020,26
IFELODUN,2021,73
IFELODUN,2022,25
IFELODUN,2023,32
IFELODUN,2024,70
IFELODUN,2025,43
IFFOU,2000,4
IFFOU,2001,0
IFFOU,2002,0
IFFOU,2003,15
IFFOU,2004,32
IFFOU,2005,2
IFFOU,2006,10
IFFOU,2007,1
IFFOU,2008,14
IFFOU,2009,0
IFFOU,2010,0
IFFOU,2011,0
IFFOU,2012,0
IFFOU,2013,20
IFFOU,2014,0
IFFOU,2015,27
IFFOU,2016,31
IFFOU,2017,0
IFFOU,2018,3
IFFOU,2019,0
IFFOU,2020,17
IFFOU,2021,54
IFFOU,2022,2
IFFOU,2023,6
IFFOU,2024,58
IFFOU,2025,44
IGABI,2000,0
IGABI,2001,13
IGABI,2002,8
IGABI,2003,0
IGABI,2004,0
IGABI,2005,0
IGABI,2006,0
IGABI,2007,3
IGABI,2008,1
IGABI,2009,3
IGABI,2010,0
IGABI,2011,10
IGABI,2012,0
IGABI,2013,0
IGABI,2014,0
IGABI,2015,38
IGABI,2016,0
IGABI,2017,0
IGABI,2018,0
IGABI,2019,0
IGABI,2020,15
IGABI,2021,25
IGABI,2022,15
IGABI,2023,0
IGABI,2024,40
IGABI,2025,14
IGEMBE CENTRAL,2000,77
IGEMBE CENTRAL,2001,21
IGEMBE CENTRAL,2002,0
IGEMBE CENTRAL,2003,1
IGEMBE CENTRAL,2004,0
IGEMBE CENTRAL,2005,0
IGEMBE CENTRAL,2006,0
IGEMBE CENTRAL,2007,10
IGEMBE CENTRAL,2008,0
IGEMBE CENTRAL,2009,82
IGEMBE CENTRAL,2010,0
IGEMBE CENTRAL,2011,65
IGEMBE CENTRAL,2012,13
IGEMBE CENTRAL,2013,0
IGEMBE CENTRAL,2014,23
IGEMBE CENTRAL,2015,0
IGEMBE CENTRAL,2016,10
IGEMBE CENTRAL,2017,0
IGEMBE CENTRAL,2018,0
IGEMBE CENTRAL,2019,19
IGEMBE CENTRAL,2020,0
IGEMBE CENTRAL,2021,16
IGEMBE CENTRAL,2022,88
IGEMBE CENTRAL,2023,0
IGEMBE CENTRAL,2024,0
IGEMBE CENTRAL,2025,0
IGEMBE NORTH,2000,79
IGEMBE NORTH,2001,13
IGEMBE NORTH,2002,0
IGEMBE NORTH,2003,1
IGEMBE NORTH,2004,0
IGEMBE NORTH,2005,1
IGEMBE NORTH,2006,0
IGEMBE NORTH,2007,10
IGEMBE NORTH,2008,0
IGEMBE NORTH,2009,86
IGEMBE NORTH,2010,0
IGEMBE NORTH,2011,62
IGEMBE NORTH,2012,17
IGEMBE NORTH,2013,0
IGEMBE NORTH,2014,28
IGEMBE NORTH,2015,0
IGEMBE NORTH,2016,12
IGEMBE NORTH,2017,1
IGEMBE NORTH,2018,0
IGEMBE NORTH,2019,16
IGEMBE NORTH,2020,0
IGEMBE NORTH,2021,10
IGEMBE NORTH,2022,88
IGEMBE NORTH,2023,0
IGEMBE NORTH,2024,0
IGEMBE NORTH,2025,0
IGEMBE SOUTH,2000,71
IGEMBE SOUTH,2001,27
IGEMBE SOUTH,2002,0
IGEMBE SOUTH,2003,2
IGEMBE SOUTH,2004,0
IGEMBE SOUTH,2005,1
IGEMBE SOUTH,2006,0
IGEMBE SOUTH,2007,10
IGEMBE SOUTH,2008,0
IGEMBE SOUTH,2009,37
IGEMBE SOUTH,2010,0
IGEMBE SOUTH,2011,67
IGEMBE SOUTH,2012,13
IGEMBE SOUTH,2013,0
IGEMBE SOUTH,2014,32
IGEMBE SOUTH,2015,0
IGEMBE SOUTH,2016,4
IGEMBE SOUTH,2017,0
IGEMBE SOUTH,2018,0
IGEMBE SOUTH,2019,19
IGEMBE SOUTH,2020,0
IGEMBE SOUTH,2021,21
IGEMBE SOUTH,2022,88
IGEMBE SOUTH,2023,0
IGEMBE SOUTH,2024,0
IGEMBE SOUTH,2025,0
IGUNGA,2000,0
IGUNGA,2001,24
IGUNGA,2002,70
IGUNGA,2003,27
IGUNGA,2004,25
IGUNGA,2005,50
IGUNGA,2006,19
IGUNGA,2007,21
IGUNGA,2008,37
IGUNGA,2009,0
IGUNGA,2010,28
IGUNGA,2011,27
IGUNGA,2012,4
IGUNGA,2013,25
IGUNGA,2014,41
IGUNGA,2015,1
IGUNGA,2016,51
IGUNGA,2017,11
IGUNGA,2018,59
IGUNGA,2019,0
IGUNGA,2020,6
IGUNGA,2021,37
IGUNGA,2022,17
IGUNGA,2023,0
IGUNGA,2024,32
IGUNGA,2025,5
IHNASIYA,2000,0
IHNASIYA,2001,19
IHNASIYA,2002,0
IHNASIYA,2003,0
IHNASIYA,2004,0
IHNASIYA,2005,0
IHNASIYA,2006,0
IHNASIYA,2007,0
IHNASIYA,2008,0
IHNASIYA,2009,0
IHNASIYA,2010,0
IHNASIYA,2011,0
IHNASIYA,2012,0
IHNASIYA,2013,0
IHNASIYA,2014,0
IHNASIYA,2015,19
IHNASIYA,2016,0
IHNASIYA,2017,0
IHNASIYA,2018,19
IHNASIYA,2019,0
IHNASIYA,2020,0
IHNASIYA,2021,0
IHNASIYA,2022,0
IHNASIYA,2023,0
IHNASIYA,2024,0
IHNASIYA,2025,0
IKARA,2000,0
IKARA,2001,0
IKARA,2002,0
IKARA,2003,0
IKARA,2004,0
IKARA,2005,0
IKARA,2006,5
IKARA,2007,1
IKARA,2008,10
IKARA,2009,0
IKARA,2010,0
IKARA,2011,0
IKARA,2012,0
IKARA,2013,1
IKARA,2014,0
IKARA,2015,27
IKARA,2016,0
IKARA,2017,0
IKARA,2018,9
IKARA,2019,0
IKARA,2020,5
IKARA,2021,16
IKARA,2022,9
IKARA,2023,1
IKARA,2024,29
IKARA,2025,7
IKOLOMANI,2000,2
IKOLOMANI,2001,1
IKOLOMANI,2002,11
IKOLOMANI,2003,1
IKOLOMANI,2004,5
IKOLOMANI,2005,5
IKOLOMANI,2006,0
IKOLOMANI,2007,14
IKOLOMANI,2008,1
IKOLOMANI,2009,7
IKOLOMANI,2010,0
IKOLOMANI,2011,0
IKOLOMANI,2012,0
IKOLOMANI,2013,0
IKOLOMANI,2014,0
IKOLOMANI,2015,0
IKOLOMANI,2016,9
IKOLOMANI,2017,10
IKOLOMANI,2018,1
IKOLOMANI,2019,0
IKOLOMANI,2020,0
IKOLOMANI,2021,12
IKOLOMANI,2022,7
IKOLOMANI,2023,4
IKOLOMANI,2024,23
IKOLOMANI,2025,3
IKUNGI,2000,0
IKUNGI,2001,26
IKUNGI,2002,56
IKUNGI,2003,40
IKUNGI,2004,28
IKUNGI,2005,53
IKUNGI,2006,31
IKUNGI,2007,29
IKUNGI,2008,24
IKUNGI,2009,5
IKUNGI,2010,30
IKUNGI,2011,35
IKUNGI,2012,7
IKUNGI,2013,1
IKUNGI,2014,49
IKUNGI,2015,2
IKUNGI,2016,47
IKUNGI,2017,13
IKUNGI,2018,47
IKUNGI,2019,0
IKUNGI,2020,1
IKUNGI,2021,44
IKUNGI,2022,6
IKUNGI,2023,0
IKUNGI,2024,32
IKUNGI,2025,15
IKWO,2000,11
IKWO,2001,0
IKWO,2002,2
IKWO,2003,30
IKWO,2004,0
IKWO,2005,3
IKWO,2006,20
IKWO,2007,0
IKWO,2008,6
IKWO,2009,6
IKWO,2010,22
IKWO,2011,11
IKWO,2012,1
IKWO,2013,6
IKWO,2014,4
IKWO,2015,18
IKWO,2016,7
IKWO,2017,1
IKWO,2018,5
IKWO,2019,2
IKWO,2020,8
IKWO,2021,52
IKWO,2022,31
IKWO,2023,35
IKWO,2024,55
IKWO,2025,44
ILE,2000,0
ILE,2001,12
ILE,2002,0
ILE,2003,25
ILE,2004,74
ILE,2005,13
ILE,2006,0
ILE,2007,33
ILE,2008,0
ILE,2009,93
ILE,2010,8
ILE,2011,8
ILE,2012,8
ILE,2013,3
ILE,2014,7
ILE,2015,41
ILE,2016,10
ILE,2017,10
ILE,2018,4
ILE,2019,42
ILE,2020,15
ILE,2021,18
ILE,2022,3
ILE,2023,63
ILE,2024,2
ILE,2025,5
ILEBO,2000,0
ILEBO,2001,0
ILEBO,2002,1
ILEBO,2003,0
ILEBO,2004,0
ILEBO,2005,0
ILEBO,2006,0
ILEBO,2007,0
ILEBO,2008,0
ILEBO,2009,0
ILEBO,2010,0
ILEBO,2011,0
ILEBO,2012,0
ILEBO,2013,0
ILEBO,2014,0
ILEBO,2015,0
ILEBO,2016,0
ILEBO,2017,0
ILEBO,2018,0
ILEBO,2019,1
ILEBO,2020,0
ILEBO,2021,0
ILEBO,2022,0
ILEBO,2023,0
ILEBO,2024,1
ILEBO,2025,1
ILEMBE,2000,3
ILEMBE,2001,21
ILEMBE,2002,34
ILEMBE,2003,22
ILEMBE,2004,0
ILEMBE,2005,1
ILEMBE,2006,65
ILEMBE,2007,41
ILEMBE,2008,25
ILEMBE,2009,29
ILEMBE,2010,23
ILEMBE,2011,16
ILEMBE,2012,2
ILEMBE,2013,59
ILEMBE,2014,48
ILEMBE,2015,21
ILEMBE,2016,12
ILEMBE,2017,34
ILEMBE,2018,10
ILEMBE,2019,3
ILEMBE,2020,0
ILEMBE,2021,0
ILEMBE,2022,2
ILEMBE,2023,53
ILEMBE,2024,0
ILEMBE,2025,18
ILEMELA,2000,30
ILEMELA,2001,59
ILEMELA,2002,18
ILEMELA,2003,10
ILEMELA,2004,7
ILEMELA,2005,10
ILEMELA,2006,0
ILEMELA,2007,14
ILEMELA,2008,39
ILEMELA,2009,17
ILEMELA,2010,5
ILEMELA,2011,2
ILEMELA,2012,10
ILEMELA,2013,0
ILEMELA,2014,10
ILEMELA,2015,0
ILEMELA,2016,8
ILEMELA,2017,60
ILEMELA,2018,0
ILEMELA,2019,37
ILEMELA,2020,5
ILEMELA,2021,4
ILEMELA,2022,25
ILEMELA,2023,0
ILEMELA,2024,46
ILEMELA,2025,0
ILLELA,2000,0
ILLELA,2001,0
ILLELA,2002,0
ILLELA,2003,0
ILLELA,2004,0
ILLELA,2005,0
ILLELA,2006,16
ILLELA,2007,6
ILLELA,2008,0
ILLELA,2009,0
ILLELA,2010,6
ILLELA,2011,0
ILLELA,2012,0
ILLELA,2013,0
ILLELA,2014,0
ILLELA,2015,0
ILLELA,2016,0
ILLELA,2017,0
ILLELA,2018,0
ILLELA,2019,0
ILLELA,2020,0
ILLELA,2021,0
ILLELA,2022,0
ILLELA,2023,0
ILLELA,2024,0
ILLELA,2025,0
ILUBABOR,2000,0
ILUBABOR,2001,0
ILUBABOR,2002,0
ILUBABOR,2003,0
ILUBABOR,2004,0
ILUBABOR,2005,1
ILUBABOR,2006,0
ILUBABOR,2007,1
ILUBABOR,2008,0
ILUBABOR,2009,0
ILUBABOR,2010,0
ILUBABOR,2011,0
ILUBABOR,2012,0
ILUBABOR,2013,0
ILUBABOR,2014,0
ILUBABOR,2015,0
ILUBABOR,2016,1
ILUBABOR,2017,1
ILUBABOR,2018,0
ILUBABOR,2019,0
ILUBABOR,2020,1
ILUBABOR,2021,0
ILUBABOR,2022,0
ILUBABOR,2023,0
ILUBABOR,2024,0
ILUBABOR,2025,0
IMBABAH,2000,0
IMBABAH,2001,19
IMBABAH,2002,0
IMBABAH,2003,0
IMBABAH,2004,0
IMBABAH,2005,0
IMBABAH,2006,0
IMBABAH,2007,0
IMBABAH,2008,0
IMBABAH,2009,0
IMBABAH,2010,0
IMBABAH,2011,0
IMBABAH,2012,0
IMBABAH,2013,0
IMBABAH,2014,0
IMBABAH,2015,19
IMBABAH,2016,0
IMBABAH,2017,0
IMBABAH,2018,19
IMBABAH,2019,0
IMBABAH,2020,0
IMBABAH,2021,0
IMBABAH,2022,0
IMBABAH,2023,0
IMBABAH,2024,0
IMBABAH,2025,0
INDÉNIÉ-DJUABLIN,2000,37
INDÉNIÉ-DJUABLIN,2001,0
INDÉNIÉ-DJUABLIN,2002,0
INDÉNIÉ-DJUABLIN,2003,26
INDÉNIÉ-DJUABLIN,2004,37
INDÉNIÉ-DJUABLIN,2005,17
INDÉNIÉ-DJUABLIN,2006,19
INDÉNIÉ-DJUABLIN,2007,20
INDÉNIÉ-DJUABLIN,2008,20
INDÉNIÉ-DJUABLIN,2009,1
INDÉNIÉ-DJUABLIN,2010,1
INDÉNIÉ-DJUABLIN,2011,2
INDÉNIÉ-DJUABLIN,2012,0
INDÉNIÉ-DJUABLIN,2013,14
INDÉNIÉ-DJUABLIN,2014,0
INDÉNIÉ-DJUABLIN,2015,4
INDÉNIÉ-DJUABLIN,2016,24
INDÉNIÉ-DJUABLIN,2017,0
INDÉNIÉ-DJUABLIN,2018,0
INDÉNIÉ-DJUABLIN,2019,0
INDÉNIÉ-DJUABLIN,2020,8
INDÉNIÉ-DJUABLIN,2021,68
INDÉNIÉ-DJUABLIN,2022,2
INDÉNIÉ-DJUABLIN,2023,0
INDÉNIÉ-DJUABLIN,2024,25
INDÉNIÉ-DJUABLIN,2025,21
INGAWA,2000,2
INGAWA,2001,0
INGAWA,2002,4
INGAWA,2003,0
INGAWA,2004,0
INGAWA,2005,0
INGAWA,2006,3
INGAWA,2007,0
INGAWA,2008,0
INGAWA,2009,0
INGAWA,2010,0
INGAWA,2011,0
INGAWA,2012,0
INGAWA,2013,0
INGAWA,2014,0
INGAWA,2015,0
INGAWA,2016,0
INGAWA,2017,0
INGAWA,2018,0
INGAWA,2019,0
INGAWA,2020,0
INGAWA,2021,6
INGAWA,2022,0
INGAWA,2023,1
INGAWA,2024,2
INGAWA,2025,0
INSIZA,2000,0
INSIZA,2001,28
INSIZA,2002,85
INSIZA,2003,38
INSIZA,2004,10
INSIZA,2005,58
INSIZA,2006,0
INSIZA,2007,30
INSIZA,2008,44
INSIZA,2009,0
INSIZA,2010,29
INSIZA,2011,60
INSIZA,2012,56
INSIZA,2013,83
INSIZA,2014,0
INSIZA,2015,34
INSIZA,2016,33
INSIZA,2017,0
INSIZA,2018,22
INSIZA,2019,51
INSIZA,2020,66
INSIZA,2021,0
INSIZA,2022,18
INSIZA,2023,12
INSIZA,2024,107
INSIZA,2025,0
IRAMBA,2000,0
IRAMBA,2001,26
IRAMBA,2002,63
IRAMBA,2003,19
IRAMBA,2004,29
IRAMBA,2005,48
IRAMBA,2006,54
IRAMBA,2007,30
IRAMBA,2008,38
IRAMBA,2009,2
IRAMBA,2010,31
IRAMBA,2011,29
IRAMBA,2012,6
IRAMBA,2013,4
IRAMBA,2014,52
IRAMBA,2015,5
IRAMBA,2016,55
IRAMBA,2017,11
IRAMBA,2018,56
IRAMBA,2019,0
IRAMBA,2020,0
IRAMBA,2021,35
IRAMBA,2022,30
IRAMBA,2023,0
IRAMBA,2024,27
IRAMBA,2025,5
IREPO,2000,45
IREPO,2001,0
IREPO,2002,0
IREPO,2003,12
IREPO,2004,0
IREPO,2005,0
IREPO,2006,18
IREPO,2007,5
IREPO,2008,1
IREPO,2009,1
IREPO,2010,5
IREPO,2011,6
IREPO,2012,0
IREPO,2013,0
IREPO,2014,0
IREPO,2015,35
IREPO,2016,0
IREPO,2017,0
IREPO,2018,0
IREPO,2019,0
IREPO,2020,10
IREPO,2021,57
IREPO,2022,35
IREPO,2023,0
IREPO,2024,66
IREPO,2025,56
IRINGA RURAL,2000,8
IRINGA RURAL,2001,0
IRINGA RURAL,2002,80
IRINGA RURAL,2003,33
IRINGA RURAL,2004,68
IRINGA RURAL,2005,57
IRINGA RURAL,2006,49
IRINGA RURAL,2007,3
IRINGA RURAL,2008,40
IRINGA RURAL,2009,59
IRINGA RURAL,2010,21
IRINGA RURAL,2011,23
IRINGA RURAL,2012,15
IRINGA RURAL,2013,0
IRINGA RURAL,2014,30
IRINGA RURAL,2015,13
IRINGA RURAL,2016,49
IRINGA RURAL,2017,12
IRINGA RURAL,2018,42
IRINGA RURAL,2019,0
IRINGA RURAL,2020,0
IRINGA RURAL,2021,18
IRINGA RURAL,2022,21
IRINGA RURAL,2023,0
IRINGA RURAL,2024,34
IRINGA RURAL,2025,17
ISA,2000,0
ISA,2001,0
ISA,2002,0
ISA,2003,0
ISA,2004,0
ISA,2005,0
ISA,2006,8
ISA,2007,0
ISA,2008,0
ISA,2009,0
ISA,2010,0
ISA,2011,0
ISA,2012,0
ISA,2013,0
ISA,2014,0
ISA,2015,0
ISA,2016,0
ISA,2017,0
ISA,2018,0
ISA,2019,0
ISA,2020,0
ISA,2021,0
ISA,2022,0
ISA,2023,0
ISA,2024,0
ISA,2025,0
ISALE,2000,21
ISALE,2001,14
ISALE,2002,48
ISALE,2003,14
ISALE,2004,9
ISALE,2005,14
ISALE,2006,7
ISALE,2007,20
ISALE,2008,24
ISALE,2009,23
ISALE,2010,12
ISALE,2011,6
ISALE,2012,6
ISALE,2013,35
ISALE,2014,23
ISALE,2015,4
ISALE,2016,29
ISALE,2017,6
ISALE,2018,26
ISALE,2019,9
ISALE,2020,32
ISALE,2021,27
ISALE,2022,16
ISALE,2023,7
ISALE,2024,9
ISALE,2025,7
ISEYIN,2000,44
ISEYIN,2001,0
ISEYIN,2002,0
ISEYIN,2003,7
ISEYIN,2004,0
ISEYIN,2005,9
ISEYIN,2006,21
ISEYIN,2007,19
ISEYIN,2008,0
ISEYIN,2009,11
ISEYIN,2010,9
ISEYIN,2011,0
ISEYIN,2012,0
ISEYIN,2013,5
ISEYIN,2014,0
ISEYIN,2015,18
ISEYIN,2016,0
ISEYIN,2017,0
ISEYIN,2018,0
ISEYIN,2019,0
ISEYIN,2020,37
ISEYIN,2021,70
ISEYIN,2022,19
ISEYIN,2023,14
ISEYIN,2024,80
ISEYIN,2025,19
ISHIELU,2000,17
ISHIELU,2001,0
ISHIELU,2002,0
ISHIELU,2003,17
ISHIELU,2004,3
ISHIELU,2005,4
ISHIELU,2006,32
ISHIELU,2007,2
ISHIELU,2008,3
ISHIELU,2009,2
ISHIELU,2010,16
ISHIELU,2011,15
ISHIELU,2012,1
ISHIELU,2013,1
ISHIELU,2014,4
ISHIELU,2015,18
ISHIELU,2016,7
ISHIELU,2017,1
ISHIELU,2018,1
ISHIELU,2019,4
ISHIELU,2020,9
ISHIELU,2021,59
ISHIELU,2022,25
ISHIELU,2023,25
ISHIELU,2024,50
ISHIELU,2025,45
ISINGIRO,2000,33
ISINGIRO,2001,4
ISINGIRO,2002,0
ISINGIRO,2003,31
ISINGIRO,2004,54
ISINGIRO,2005,8
ISINGIRO,2006,5
ISINGIRO,2007,38
ISINGIRO,2008,22
ISINGIRO,2009,25
ISINGIRO,2010,0
ISINGIRO,2011,0
ISINGIRO,2012,16
ISINGIRO,2013,0
ISINGIRO,2014,44
ISINGIRO,2015,28
ISINGIRO,2016,33
ISINGIRO,2017,56
ISINGIRO,2018,0
ISINGIRO,2019,39
ISINGIRO,2020,0
ISINGIRO,2021,24
ISINGIRO,2022,19
ISINGIRO,2023,0
ISINGIRO,2024,31
ISINGIRO,2025,8
ISMAILIA,2000,0
ISMAILIA,2001,0
ISMAILIA,2002,0
ISMAILIA,2003,0
ISMAILIA,2004,0
ISMAILIA,2005,0
ISMAILIA,2006,0
ISMAILIA,2007,0
ISMAILIA,2008,0
ISMAILIA,2009,0
ISMAILIA,2010,0
ISMAILIA,2011,0
ISMAILIA,2012,0
ISMAILIA,2013,0
ISMAILIA,2014,0
ISMAILIA,2015,18
